candidato,hash,status,caminho,tipo_area,destino_identificado
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,06-risk-control/regenera-control-aml/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/03-channels/regenera-channel-android/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/03-channels/regenera-channel-partner-portal/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/03-channels/regenera-channel-web-banking/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/03-channels/regenera-channel-ios/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/03-channels/regenera-channel-windows-operations/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-ledger/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-credit/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-fees/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-pix/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-transactions/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-notifications/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-identity/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-payments/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-limits/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-customers/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-investments/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-cards/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-accounts/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-fraud/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-accounting/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-reconciliation/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-aml/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-bff-operations/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-bff-web/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-api-partners/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/04-bffs/regenera-bff-mobile/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/01-design-system/regenera-design-windows/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-bff-operations/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-bff-web/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-api-partners/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,04-bffs/regenera-bff-mobile/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/03-channels/regenera-channel-android/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/03-channels/regenera-channel-partner-portal/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/03-channels/regenera-channel-web-banking/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/03-channels/regenera-channel-ios/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/03-channels/regenera-channel-windows-operations/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-ledger/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-credit/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-fees/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-pix/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-transactions/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-notifications/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-identity/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-payments/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-limits/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-customers/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-investments/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-cards/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/05-core-banking/regenera-core-accounts/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-fraud/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-accounting/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-reconciliation/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/06-risk-control/regenera-control-aml/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-bff-operations/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-bff-web/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-api-partners/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/04-bffs/regenera-bff-mobile/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,17-releases/deployment-evidence/master-surgery-2026/raw/regenera-bank/regenera-bank/01-design-system/regenera-design-windows/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3433_B,853d884214a65d5694efd688cb6cbb84c22b1c2ae80ae83bea3bc5716eb977b3,LOCATED_MULTIPLE_OCCURRENCES,01-design-system/regenera-design-windows/README.md,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_A,88a4d2b9c9a7035b5ce467702efabbd6bce687e4f451f46f11cb8bec646d52ba,LOCATED_ACTIVE_CODE,Auditoria 2/ARQUIVOS USAR E LISTA/03-Regenera-Core-Risk-Control(1)/05-core-banking/regenera-core-identity/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-ledger/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-credit/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-fees/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-pix/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-transactions/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-notifications/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-identity/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-payments/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-limits/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-customers/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-investments/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-cards/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,05-core-banking/regenera-core-accounts/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,06-risk-control/regenera-control-fraud/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,06-risk-control/regenera-control-accounting/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,06-risk-control/regenera-control-reconciliation/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,06-risk-control/regenera-control-aml/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-ledger/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-credit/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-fees/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-pix/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-transactions/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-notifications/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-identity/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-payments/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-limits/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-customers/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-investments/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-cards/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/05-core-banking/regenera-core-accounts/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-fraud/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-accounting/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
3506_B,98919c541203ca1af74cbb630d4ff63db5ea8b37a88a60c09d25618f6427dccd,LOCATED_MULTIPLE_OCCURRENCES,Auditoria 2/ARQUIVOS USAR E LISTA/regenera-bank 3/06-risk-control/regenera-control-reconciliation/service.yaml,CÓDIGO ATIVO,DESTINATION_IDENTIFIED
